,0
0,-2.5780828663258504
1,-1.9120795156584314
2,-1.6564950984407543
3,-2.81825439754477
4,-3.287328185335576
5,-3.5046104935862608
6,-2.1926747761411107
7,-0.9611181691140873
8,0.9062393749513665
9,1.6305544200228934
10,0.0008513921620794118
11,-1.6789006094141667
12,-0.4102919578259323
13,1.4851123036325211
14,1.1894233697982564
15,1.403320895904731
16,-0.34064001421394186
17,-2.5003800257481466
18,-3.4380930475203115
19,-3.1705620465518187
20,-2.970735425442505
21,-2.562440909614754
22,-2.458867927600429
23,-1.263052687290481
24,0.6161176648494164
25,0.7837951016629666
26,2.625083306239773
27,1.7404072668670758
28,0.6533211141511984
29,0.7727048195685611
30,0.30227678521433676
31,1.3328000922852594
32,0.5939027051713838
33,1.6398994509476
34,1.6886384015262048
35,3.8707665851201885
36,2.9520505893352915
37,1.9185210531643653
38,1.544003825618269
39,-0.9938947344109501
40,-0.579361516686065
41,0.1667780012583276
42,0.33057108750221476
43,-1.27460379297895
44,-2.8113930409802093
45,-1.8312384701280435
46,-0.08092646131850856
47,1.768805523344811
48,0.750055544923133
49,-0.6473446738564177
50,-0.9636069106286205
51,-2.752823084782212
52,-3.0486945180051706
53,-1.552517486197311
54,0.6405723142244949
55,1.086505189576918
56,2.51126363146489
57,2.622431391308792
58,2.2403620462203286
59,1.5471031302154974
60,1.312976155938112
61,0.7672665788640939
62,0.38356859230913437
63,-0.40239754118585336
64,-0.17514462108532086
65,-0.06510367043780343
66,-1.5255181044409074
67,-1.6807550870058894
68,-2.164377807999313
69,-3.8426180932191594
70,-2.8077200123212016
71,-0.4503250248502553
72,2.3437240713316885
73,3.7941586208047102
74,2.2873013188940643
75,2.71656067135699
76,3.3923685056154915
77,0.7804266485282247
78,1.0490425955086944
79,1.5862166851013364
80,1.4779061712110992
81,1.429607994146488
82,1.188236721489311
83,2.534774866320828
84,1.8256794856397398
85,1.0889624542421479
86,0.7841229457435389
87,0.865234081198963
88,-1.059191425061995
89,0.24093028055422283
90,0.6844922291686169
91,1.1277337190698726
92,1.1569412002151507
93,0.720727827227037
94,0.1480161026665392
95,0.13607791664003271
96,0.2733336068813577
97,1.3906724287658547
98,1.620114418942695
99,1.1508086940978954
100,2.8229738976426093
101,1.235117289106915
102,-0.6697564403360188
103,-0.4157571133198863
104,-0.4532707100579695
105,-2.1570236778664347
106,-2.284916617422605
107,-2.486789166023299
108,-0.8760944282286689
109,-1.052096871516754
110,0.13729164114365777
111,0.7728733608413816
112,0.4652804486281932
113,0.32886598265031786
114,0.6795425923392543
115,-1.7126498214470813
116,-1.4190266612416034
117,-1.3779759252181676
118,0.6886135003143183
119,0.18477504175119897
120,1.1428914099661882
121,-1.4292432829300925
122,-0.7602923720944369
123,-0.13119152215069496
124,-0.29018958171410153
125,-0.3879347949490597
126,-0.5756895489314133
127,-0.06087607023975439
128,-0.09530497539347921
129,-1.8860661528890152
130,-1.9579080131306588
131,0.729128556421826
132,1.0406369696998479
133,1.0806349147152519
134,0.43057926784255657
135,0.4093780155461213
136,0.5197899628535474
137,0.16422966427597097
138,0.9341952632530907
139,-0.04977882985702842
140,-0.3521449220113128
141,0.2149060191432779
142,-0.004813914526036744
143,-1.2808909223381553
144,-0.647179903301028
145,-1.3558930417909125
146,-1.6606601347022958
147,-2.1631043225656716
148,-1.898686173803007
149,-1.875546286373488
150,-1.9671267765021265
151,-0.889284128478425
152,1.2318415905206392
153,0.9188887591547961
154,1.1403189006604166
155,0.6043567198227954
156,0.4811270878011645
157,1.508385110007602
158,1.407132340522796
159,0.24986055199276036
160,-0.7056406685340184
161,-1.2919622489192084
162,-1.1056251930091365
163,0.026131713072729212
164,-1.1675957658791665
165,-2.1847453619847452
166,-2.770558066935603
167,-4.012232214246135
168,-2.0331325615419633
169,-1.2960435282228706
170,0.9214709448038538
171,-0.3530746026333462
172,0.7445096262479642
173,0.11557015017384442
174,-0.46102177897679364
175,-1.4162047283590096
176,-2.209810297175224
177,-3.1710759060075038
178,-2.4267230541308646
179,-3.090976731600876
180,-2.822874620528894
181,-2.1747178827046447
182,-0.9662680354710531
183,-0.49098716712252016
184,-0.02683619739939308
185,0.5585495792092949
186,0.5045436312605185
187,0.7383054689677104
188,-0.35332150600434375
189,-1.236405602496176
190,0.8151125183264338
191,0.9791023357961378
192,0.02147923430483689
193,1.2538891918661832
194,1.0595502635990581
195,0.11680314881234599
196,-1.4906873922695842
197,-0.6283219878543856
198,-1.4016440248912387
199,-1.8075257801306446
200,-0.8193508631590555
201,-0.30205957552258395
202,-0.2762448406321219
203,-0.43845678680398137
204,0.7742872077190301
205,3.040175024417816
206,2.1774252687213123
207,2.092220876213223
208,3.611746780614578
209,4.1736272014824864
210,2.6592001863236217
211,1.4263531875130893
212,0.3856602227197887
213,-0.7437919511149793
214,-1.3644377979358513
215,-0.8862339000452807
216,-1.1993293344006961
217,-0.14070293918112498
218,0.19296823171702082
219,-0.2277484163538177
220,0.6358534713703997
221,0.9730799132896586
222,1.058471925897107
223,1.8868659241144643
224,2.196422582517784
225,1.6530715597553034
226,2.1555788193166157
227,2.1135128852656724
228,4.564306987263294
229,5.1053804940692125
230,5.201985692136056
231,5.423125165005476
232,4.4053821593360905
233,4.6328999532830535
234,3.760611074837893
235,1.9939563084569487
